time_s,P_conv_W,P_xy10_W,P_cr5_W,P_total_W,i_conv_A,v_belt_m_s,x_belt_m,T_motor_K,x_xy10_m,y_xy10_m,z_xy10_m,vacuum_p_Pa,q2_cr5_rad,q2_dot_rad_s,xy10_active,cr5_active
10.610000,107.965610,0.249490,0.000000,108.215100,1.628581,0.196263,2.080189,295.618175,0.234686,0.192060,0.049999,30000.000001,2.033784,-1.070323,1,0
10.620000,107.965604,0.245167,0.000000,108.210772,1.628581,0.196263,2.082151,295.620240,0.234895,0.192168,0.049999,30000.000001,2.022848,-1.116882,1,0
10.630000,107.965599,0.240903,0.000000,108.206501,1.628581,0.196263,2.084114,295.622305,0.235101,0.192275,0.049999,30000.000001,2.011448,-1.163266,1,0
10.640000,107.965593,0.236694,0.000000,108.202288,1.628581,0.196263,2.086077,295.624369,0.235304,0.192380,0.049999,30000.000001,1.999584,-1.209528,1,0
10.650000,107.965588,0.232542,0.000000,108.198129,1.628580,0.196263,2.088039,295.626434,0.235505,0.192484,0.049999,30000.000001,1.987259,-1.255690,1,0
10.660000,107.965582,0.228444,0.000000,108.194026,1.628580,0.196263,2.090002,295.628499,0.235703,0.192587,0.049999,30000.000001,1.974472,-1.301747,1,0
10.670000,107.965577,0.224400,0.000000,108.189977,1.628580,0.196263,2.091964,295.630563,0.235898,0.192688,0.049999,30000.000001,1.961226,-1.347669,1,0
10.680000,107.965572,0.220409,0.000000,108.185980,1.628580,0.196263,2.093927,295.632628,0.236090,0.192787,0.049999,30000.000001,1.947521,-1.393389,1,0
10.690000,107.965567,0.216470,0.000000,108.182037,1.628580,0.196263,2.095890,295.634692,0.236280,0.192886,0.049999,30000.000001,1.933360,-1.438804,1,0
10.700000,107.965562,0.212582,0.000000,108.178144,1.628580,0.196263,2.097852,295.636756,0.236468,0.192983,0.049999,30000.000001,1.918747,-1.483799,1,0
10.710000,107.965557,0.208745,0.000000,108.174302,1.628580,0.196263,2.099815,295.638821,0.236653,0.193079,0.049999,30000.000001,1.903686,-1.528203,1,0
10.720000,107.965553,0.204957,0.000000,108.170510,1.628579,0.196263,2.101778,295.640885,0.236836,0.193173,0.049999,30000.000001,1.888185,-1.571848,1,0
10.730000,107.965549,0.201218,0.000000,108.166767,1.628579,0.196263,2.103740,295.642949,0.237016,0.193267,0.049999,30000.000001,1.872252,-1.614530,1,0
10.740000,107.965546,0.197527,0.000000,108.163073,1.628579,0.196263,2.105703,295.645013,0.237194,0.193359,0.049999,30000.000001,1.855898,-1.656029,1,0
10.750000,107.965543,0.193883,0.000000,108.159426,1.628579,0.196263,2.107666,295.647077,0.237369,0.193450,0.049999,30000.000001,1.839136,-1.696138,1,0
10.760000,107.965540,0.190285,0.000000,108.155826,1.628578,0.196263,2.109628,295.649141,0.237543,0.193539,0.049999,30000.000001,1.821980,-1.734620,1,0
10.770000,107.965539,0.186749,0.000000,108.152288,1.628578,0.196263,2.111591,295.651205,0.237713,0.193628,0.049999,30000.000000,1.804448,-1.771270,1,0
10.780000,107.965537,0.183275,0.000000,108.148812,1.628578,0.196263,2.113553,295.653269,0.237881,0.193715,0.049999,30000.000000,1.786560,-1.805877,1,0
10.790000,107.965537,0.179849,0.000000,108.145386,1.628577,0.196263,2.115516,295.655333,0.238047,0.193800,0.049999,30000.000000,1.768337,-1.838250,1,0
10.800000,107.965537,0.176471,0.000000,108.142008,1.628577,0.196263,2.117479,295.657396,0.238210,0.193885,0.049999,30000.000000,1.749801,-1.868220,1,0
10.810000,107.965538,0.173141,0.000000,108.138679,1.628577,0.196263,2.119441,295.659460,0.238371,0.193968,0.049999,30000.000000,1.730979,-1.895645,1,0
10.820000,107.965540,0.169858,0.000000,108.135397,1.628576,0.196263,2.121404,295.661524,0.238530,0.194051,0.049999,30000.000000,1.711896,-1.920388,1,0
10.830000,107.965542,0.166620,0.000000,108.132163,1.628576,0.196263,2.123367,295.663587,0.238686,0.194132,0.049999,30000.000000,1.692579,-1.942361,1,0
10.840000,107.965546,0.163429,0.000000,108.128975,1.628575,0.196263,2.125329,295.665651,0.238841,0.194212,0.049999,30000.000000,1.673057,-1.961480,1,0
10.850000,107.965551,0.160282,0.000000,108.125833,1.628575,0.196263,2.127292,295.667714,0.238993,0.194291,0.049999,30000.000000,1.653359,-1.977684,1,0
10.860000,107.965557,0.157180,0.000000,108.122737,1.628574,0.196263,2.129254,295.669777,0.239144,0.194369,0.049999,30000.000000,1.633513,-1.990944,1,0
10.870000,107.965564,0.154121,0.000000,108.119685,1.628574,0.196263,2.131217,295.671841,0.239292,0.194446,0.049999,30000.000000,1.613550,-2.001218,1,0
10.880000,107.965572,0.151106,0.000000,108.116678,1.628573,0.196263,2.133180,295.673904,0.239439,0.194522,0.049999,30000.000000,1.593499,-2.008503,1,0
10.890000,107.965581,0.148133,0.000000,108.113714,1.628573,0.196263,2.135142,295.675967,0.239583,0.194596,0.049999,30000.000000,1.573390,-2.012779,1,0
10.900000,107.965591,0.145202,0.000000,108.110792,1.628573,0.196263,2.137105,295.678030,0.239726,0.194670,0.049999,30000.000000,1.553254,-2.014042,1,0
10.910000,107.965600,0.142312,0.000000,108.107912,1.628573,0.196263,2.139068,295.680093,0.239867,0.194743,0.049999,30000.000000,1.533120,-2.012290,1,0
10.920000,107.965609,0.139463,0.000000,108.105071,1.628574,0.196263,2.141030,295.682156,0.240006,0.194815,0.049999,30000.000000,1.513019,-2.007520,1,0
10.930000,107.965618,0.136653,0.000000,108.102271,1.628574,0.196263,2.142993,295.684219,0.240143,0.194886,0.049999,30000.000000,1.492980,-1.999731,1,0
10.940000,107.965627,0.133901,0.000000,108.099528,1.628574,0.196263,2.144955,295.686282,0.240278,0.194956,0.049999,30000.000000,1.473035,-1.988924,1,0
10.950000,107.965635,0.131193,0.000000,108.096828,1.628574,0.196263,2.146918,295.688345,0.240411,0.195025,0.049999,30000.000000,1.453212,-1.975099,1,0
10.960000,107.965644,0.128526,0.000000,108.094170,1.628574,0.196263,2.148881,295.690407,0.240542,0.195093,0.049999,30000.000000,1.433543,-1.958261,1,0
10.970000,107.965652,0.125901,0.000000,108.091553,1.628574,0.196263,2.150843,295.692470,0.240671,0.195160,0.049999,30000.000000,1.414057,-1.938413,1,0
10.980000,107.965660,0.123318,0.000000,108.088978,1.628574,0.196263,2.152806,295.694533,0.240799,0.195226,0.049999,30000.000000,1.394784,-1.915568,1,0
10.990000,107.965667,0.120776,0.000000,108.086444,1.628575,0.196263,2.154769,295.696595,0.240925,0.195292,0.049999,30000.000000,1.375755,-1.889739,1,0
11.000000,107.965675,0.118275,0.000000,108.083950,1.628575,0.196263,2.156731,295.698658,0.241049,0.195356,0.049999,30000.000000,1.356999,-1.860956,1,0
11.010000,107.965682,0.115815,0.000000,108.081497,1.628575,0.196263,2.158694,295.700720,0.241172,0.195420,0.049999,30000.000000,1.338546,-1.829250,1,0
11.020000,107.965689,0.888203,0.000000,108.853891,1.628575,0.196263,2.160656,295.702783,0.241224,0.195428,0.049420,30000.000000,1.320424,-1.794670,1,0
11.030000,107.965695,0.634291,0.000000,108.599986,1.628575,0.196263,2.162619,295.704845,0.241207,0.195381,0.048600,30000.000000,1.302662,-1.757272,1,0
11.040000,107.965701,1.561872,0.000000,109.527574,1.628575,0.196263,2.164582,295.706907,0.241123,0.195280,0.047680,30000.000000,1.285287,-1.717128,1,0
11.050000,107.965707,0.930655,0.000000,108.896362,1.628576,0.196263,2.166544,295.708969,0.240970,0.195125,0.046717,30000.000000,1.268328,-1.674322,1,0
11.060000,107.965712,0.760998,0.000000,108.726710,1.628576,0.196263,2.168507,295.711031,0.240751,0.194918,0.045735,30000.000000,1.251809,-1.628948,1,0
11.070000,107.965717,1.394949,0.000000,109.360666,1.628576,0.196263,2.170470,295.713093,0.240467,0.194658,0.044744,30000.000000,1.235757,-1.581117,1,0
11.080000,107.965722,1.746780,0.000000,109.712502,1.628576,0.196263,2.172432,295.715155,0.240117,0.194347,0.043748,30000.000000,1.220195,-1.530946,1,0
11.090000,107.965726,1.974703,0.000000,109.940429,1.628576,0.196263,2.174395,295.717217,0.239704,0.193986,0.042750,30000.000000,1.205145,-1.478566,1,0
11.100000,107.965730,2.224815,0.000000,110.190545,1.628577,0.196263,2.176357,295.719279,0.239227,0.193574,0.041751,30000.000000,1.190630,-1.424116,1,0
11.110000,107.965733,2.332025,0.000000,110.297758,1.628577,0.196263,2.178320,295.721341,0.238688,0.193113,0.040751,30000.000000,1.176670,-1.367740,1,0
11.120000,107.965735,2.470053,0.000000,110.435788,1.628577,0.196263,2.180283,295.723403,0.238088,0.192603,0.039751,30000.000000,1.163282,-1.309590,1,0
11.130000,107.965738,2.695642,0.000000,110.661380,1.628577,0.196263,2.182245,295.725465,0.237428,0.192046,0.038751,30000.000000,1.150483,-1.249822,1,0
11.140000,107.965739,2.875286,0.000000,110.841025,1.628577,0.196263,2.184208,295.727526,0.236708,0.191441,0.037751,30000.000000,1.138290,-1.188594,1,0
11.150000,107.965741,3.029727,0.000000,110.995467,1.628578,0.196263,2.186171,295.729588,0.235928,0.190789,0.036752,30000.000000,1.126716,-1.126064,1,0
11.160000,107.965741,3.205866,0.000000,111.171608,1.628578,0.196263,2.188133,295.731649,0.235091,0.190091,0.035752,30000.000000,1.115773,-1.062393,1,0
11.170000,107.965742,3.348779,0.000000,111.314521,1.628578,0.196263,2.190096,295.733711,0.234197,0.189348,0.034752,30000.000000,1.105472,-0.997739,1,0
11.180000,107.965741,2.928294,0.000000,110.894036,1.628578,0.196263,2.192058,295.735772,0.233288,0.188560,0.033752,30000.000000,1.095821,-0.932257,1,0
11.190000,107.965740,3.093820,0.000000,111.059560,1.628578,0.196263,2.194021,295.737833,0.232380,0.187728,0.032752,30000.000000,1.086829,-0.866101,1,0
11.200000,107.965739,3.139189,0.000000,111.104928,1.628579,0.196263,2.195984,295.739895,0.231471,0.186853,0.031752,30000.000000,1.078501,-0.799420,1,0
11.210000,107.965737,2.687697,0.000000,110.653434,1.628579,0.196263,2.197946,295.741956,0.230562,0.185944,0.030752,30000.000000,1.070842,-0.732359,1,0
11.220000,107.965734,2.918136,0.000000,110.883870,1.628579,0.196263,2.199909,295.744017,0.229653,0.185035,0.029752,30000.000000,1.063855,-0.665059,1,0
11.230000,107.965731,2.995150,0.000000,110.960881,1.628579,0.196263,2.201872,295.746078,0.228745,0.184127,0.028752,30000.000000,1.057541,-0.597655,1,0
11.240000,107.965727,2.918587,0.000000,110.884314,1.628579,0.196263,2.203834,295.748139,0.227836,0.183218,0.027752,30000.000000,1.051901,-0.530275,1,0
11.250000,107.965723,2.923393,0.000000,110.889116,1.628579,0.196263,2.205797,295.750200,0.226927,0.182309,0.026752,30000.000000,1.046935,-0.463045,1,0
11.260000,107.965718,2.920590,0.000000,110.886308,1.628580,0.196263,2.207759,295.752261,0.226019,0.181401,0.025752,30000.000000,1.042640,-0.396082,1,0
11.270000,107.965712,2.956812,0.000000,110.922525,1.628580,0.196263,2.209722,295.754322,0.225110,0.180492,0.024752,30000.000000,1.039012,-0.329497,1,0
11.280000,107.965706,2.959458,0.000000,110.925164,1.628580,0.196263,2.211685,295.756382,0.224201,0.179583,0.023752,30000.000000,1.036048,-0.263397,1,0
11.290000,107.965700,2.918846,0.000000,110.884546,1.628580,0.196263,2.213647,295.758443,0.223292,0.178674,0.022752,30000.000000,1.033742,-0.197879,1,0
11.300000,107.965692,2.972852,0.000000,110.938545,1.628580,0.196263,2.215610,295.760504,0.222384,0.177766,0.021752,30000.000000,1.032088,-0.133036,1,0
11.310000,107.965685,2.915324,0.000000,110.881008,1.628580,0.196263,2.217573,295.762564,0.221475,0.176857,0.020752,30000.000000,1.031079,-0.068952,1,0
11.320000,107.965676,2.919639,0.000000,110.885315,1.628581,0.196263,2.219535,295.764625,0.220566,0.175948,0.019752,30000.000000,1.030707,-0.005703,1,0
11.330000,107.965667,2.893466,0.000000,110.859133,1.628581,0.196263,2.221498,295.766685,0.219658,0.175039,0.018752,30000.000000,1.030962,0.056641,1,0
11.340000,107.965658,2.934110,0.000000,110.899767,1.628581,0.196263,2.223460,295.768746,0.218749,0.174131,0.017752,30000.000000,1.031836,0.118021,1,0
11.350000,107.965648,2.913946,0.000000,110.879594,1.628581,0.196263,2.225423,295.770806,0.217840,0.173222,0.016752,30000.000000,1.033319,0.178384,1,0
11.360000,107.965637,2.962605,0.000000,110.928242,1.628581,0.196263,2.227386,295.772866,0.216931,0.172313,0.015752,30000.000000,1.035400,0.237688,1,0
11.370000,107.965626,2.970608,0.000000,110.936233,1.628581,0.196263,2.229348,295.774927,0.216023,0.171405,0.014752,30000.000000,1.038069,0.295900,1,0
11.380000,107.965614,2.970731,0.000000,110.936345,1.628581,0.196263,2.231311,295.776987,0.215114,0.170496,0.013752,30000.000000,1.041315,0.352998,1,0
11.390000,107.965602,2.965032,0.000000,110.930634,1.628581,0.196263,2.233274,295.779047,0.214205,0.169587,0.012752,30000.000000,1.045125,0.408967,1,0
11.400000,107.965589,2.950646,0.000000,110.916236,1.628582,0.196263,2.235236,295.781107,0.213296,0.168678,0.011752,30000.000000,1.049490,0.463807,1,0
11.410000,107.965576,2.905020,0.000000,110.870596,1.628582,0.196263,2.237199,295.783167,0.212388,0.167770,0.010752,30000.000000,1.054398,0.517524,1,0
11.420000,107.965563,2.911543,0.000000,110.877105,1.628582,0.196263,2.239162,295.785227,0.211479,0.166861,0.009752,30000.000000,1.059837,0.570136,1,0
11.430000,107.965549,2.956313,0.000000,110.921862,1.628582,0.196263,2.241124,295.787287,0.210570,0.165952,0.008752,30000.000000,1.065797,0.621672,1,0
11.440000,107.965534,2.970987,0.000000,110.936521,1.628582,0.196263,2.243087,295.789346,0.209662,0.165044,0.007752,30000.000000,1.072267,0.672168,1,0
11.450000,107.965519,2.971277,0.000000,110.936796,1.628582,0.196263,2.245049,295.791406,0.208753,0.164135,0.006752,30000.000000,1.079237,0.721670,1,0
11.460000,107.965504,2.965342,0.000000,110.930846,1.628582,0.196263,2.247012,295.793466,0.207844,0.163226,0.005752,30000.000000,1.086697,0.770232,1,0
11.470000,107.965488,2.964292,0.000000,110.929780,1.628582,0.196263,2.248975,295.795525,0.206935,0.162317,0.004752,30000.000000,1.094639,0.817912,1,0
11.480000,107.965472,2.905984,0.000000,110.871457,1.628582,0.196263,2.250937,295.797585,0.206027,0.161409,0.003752,30000.000000,1.103053,0.864774,1,0
11.490000,107.965456,2.911501,0.000000,110.876957,1.628582,0.196263,2.252900,295.799644,0.205118,0.160500,0.002752,30000.000000,1.111932,0.910883,1,0
11.500000,107.965440,2.964435,0.000000,110.929875,1.628582,0.196263,2.254863,295.801704,0.204209,0.159591,0.001752,30000.000000,1.121268,0.956306,1,0
11.510000,107.965423,2.982957,0.000000,110.948379,1.628582,0.196263,2.256825,295.803763,0.203301,0.158683,0.000752,34599.964293,1.131055,1.001106,1,0
11.520000,107.965406,1.874267,0.000000,109.839674,1.628582,0.196263,2.258788,295.805822,0.202392,0.157774,0.000316,38903.263019,1.141288,1.045344,1,0
11.530000,107.965404,1.870717,0.000000,109.836121,1.628582,0.196263,2.260750,295.807882,0.201483,0.156865,0.000133,42928.905635,1.151960,1.089071,1,0
11.540000,107.965401,1.878513,0.000000,109.843915,1.628582,0.196263,2.262713,295.809941,0.200574,0.155956,0.000058,46681.363838,1.163068,1.132331,1,0
11.550000,107.965400,1.876299,0.000000,109.841698,1.628582,0.196263,2.264676,295.812000,0.199666,0.155048,0.000024,50205.079156,1.174605,1.175154,1,0
11.560000,107.965398,1.873403,0.000000,109.838801,1.628582,0.196263,2.266638,295.814059,0.198757,0.154139,0.000010,53502.187810,1.186569,1.217557,1,0
11.570000,107.965397,1.871873,0.000000,109.837270,1.628582,0.196263,2.268601,295.816118,0.197848,0.153230,0.000004,56586.460625,1.198955,1.259543,1,0
11.580000,107.965397,1.871100,0.000000,109.836497,1.628582,0.196263,2.270564,295.818177,0.196940,0.152322,0.000002,59471.727835,1.211758,1.301095,1,0
11.590000,107.965397,1.870720,0.000000,109.836117,1.628582,0.196263,2.272526,295.820236,0.196031,0.151413,0.000000,62170.915818,1.224975,1.342181,1,0
11.600000,107.965397,1.870535,0.000000,109.835933,1.628582,0.196263,2.274489,295.822294,0.195122,0.150504,-0.000000,64693.568603,1.238600,1.382748,1,0
11.610000,107.965399,1.870459,0.000000,109.835857,1.628582,0.196263,2.276451,295.824353,0.194213,0.149595,-0.000000,67034.805875,1.252628,1.422728,1,0
11.620000,107.965401,1.870422,0.000000,109.835822,1.628582,0.196263,2.278414,295.826412,0.193305,0.148687,-0.000000,69236.544487,1.267052,1.462032,1,0
11.630000,107.965403,1.870405,0.000000,109.835809,1.628582,0.196263,2.280377,295.828470,0.192396,0.147778,-0.000000,71305.625654,1.281866,1.500558,1,0
11.640000,107.965407,1.870398,0.000000,109.835805,1.628582,0.196263,2.282339,295.830529,0.191487,0.146869,-0.000001,73243.284190,1.297060,1.538188,1,0
11.650000,107.965411,1.870395,0.000000,109.835806,1.628582,0.196263,2.284302,295.832587,0.190578,0.145960,-0.000001,75057.436713,1.312626,1.574791,1,0
11.660000,107.965416,1.870395,0.000000,109.835810,1.628582,0.196263,2.286265,295.834646,0.189670,0.145052,-0.000001,76756.070939,1.328552,1.610226,1,0
11.670000,107.965421,1.870395,0.000000,109.835816,1.628582,0.196263,2.288227,295.836704,0.188761,0.144143,-0.000001,78344.717797,1.344827,1.644342,1,0
11.680000,107.965428,1.870395,0.000000,109.835823,1.628582,0.196263,2.290190,295.838762,0.187852,0.143234,-0.000001,79830.325903,1.361435,1.676983,1,0
11.690000,107.965436,1.870394,0.000000,109.835830,1.628582,0.196263,2.292152,295.840820,0.186944,0.142326,-0.000001,81219.493404,1.378361,1.707990,1,0
11.700000,107.965444,1.870394,0.000000,109.835838,1.628582,0.196263,2.294115,295.842879,0.186035,0.141417,-0.000001,82518.370753,1.395589,1.737201,1,0
11.710000,107.965454,1.870394,0.000000,109.835848,1.628582,0.196263,2.296078,295.844937,0.185126,0.140508,-0.000001,83731.907545,1.413099,1.764458,1,0
11.720000,107.965465,1.870394,0.000000,109.835859,1.628582,0.196263,2.298040,295.846995,0.184217,0.139599,-0.000001,84865.850468,1.430871,1.789603,1,0
11.730000,107.965477,1.870395,0.000000,109.835871,1.628582,0.196263,2.300003,295.849053,0.183309,0.138691,-0.000001,85926.156110,1.448883,1.812487,1,0
11.740000,107.965490,1.870394,0.000000,109.835884,1.628582,0.196263,2.301966,295.851111,0.182400,0.137782,-0.000001,86918.430255,1.467113,1.832966,1,0
11.750000,107.965504,1.870394,0.000000,109.835899,1.628582,0.196263,2.303928,295.853168,0.181491,0.136873,-0.000001,87845.904926,1.485535,1.850906,1,0
11.760000,107.965520,1.870394,0.000000,109.835914,1.628582,0.196263,2.305891,295.855226,0.180583,0.135965,-0.000001,88713.754459,1.504122,1.866184,1,0
11.770000,107.965537,1.870394,0.000000,109.835931,1.628582,0.196263,2.307853,295.857284,0.179674,0.135056,-0.000001,89526.499193,1.522849,1.878688,1,0
11.780000,107.965555,1.870394,0.000000,109.835950,1.628581,0.196263,2.309816,295.859342,0.178765,0.134147,-0.000001,90286.030669,1.541687,1.888322,1,0
11.790000,107.965575,1.870394,0.000000,109.835969,1.628581,0.196263,2.311779,295.861399,0.177856,0.133238,-0.000001,90997.305082,1.560606,1.895000,1,0
11.800000,107.965597,1.870394,0.000000,109.835991,1.628581,0.196263,2.313741,295.863457,0.176948,0.132330,-0.000001,91662.819129,1.579577,1.898655,1,0
11.810000,107.965620,1.870394,0.000000,109.836014,1.628581,0.196263,2.315704,295.865514,0.176039,0.131421,-0.000001,92285.176562,1.598569,1.899230,1,0
11.820000,107.965645,1.870394,0.000000,109.836039,1.628581,0.196263,2.317667,295.867571,0.175130,0.130512,-0.000001,92868.094501,1.617551,1.896688,1,0
11.830000,107.965671,1.870394,0.000000,109.836065,1.628580,0.196263,2.319629,295.869629,0.174222,0.129604,-0.000001,93413.216831,1.636492,1.891005,1,0
11.840000,107.965700,1.870394,0.000000,109.836094,1.628580,0.196263,2.321592,295.871686,0.173313,0.128695,-0.000001,93923.311273,1.655361,1.882173,1,0
11.850000,107.965730,1.870394,0.000000,109.836124,1.628580,0.196263,2.323554,295.873743,0.172404,0.127786,-0.000001,94400.613605,1.674125,1.870198,1,0
11.860000,107.965762,1.870394,0.000000,109.836156,1.628580,0.196263,2.325517,295.875800,0.171495,0.126877,-0.000001,94847.248933,1.692754,1.855100,1,0
11.870000,107.965796,1.870394,0.000000,109.836190,1.628579,0.196263,2.327480,295.877857,0.170587,0.125969,-0.000001,95265.077944,1.711217,1.836914,1,0
11.880000,107.965832,1.870394,0.000000,109.836226,1.628579,0.196263,2.329442,295.879914,0.169678,0.125060,-0.000001,95656.121298,1.729482,1.815687,1,0
