time_s,power_W,I0_rms_A,I1_rms_A,label
131.916,3.23,0.034,0.049,idle
131.936,3.23,0.034,0.046,idle
131.956,3.21,0.035,0.044,idle
131.976,3.19,0.036,0.048,idle
131.996,3.16,0.034,0.046,idle
132.016,3.15,0.034,0.054,idle
132.036,3.14,0.035,0.053,idle
132.056,3.14,0.035,0.049,idle
132.076,3.14,0.034,0.049,idle
132.096,3.14,0.034,0.047,idle
132.116,3.14,0.035,0.047,idle
132.136,3.14,0.035,0.049,idle
132.156,3.15,0.034,0.048,idle
132.176,3.12,0.034,0.048,idle
132.196,3.10,0.034,0.050,idle
132.216,3.10,0.035,0.047,idle
132.236,3.10,0.035,0.044,idle
132.256,3.10,0.035,0.049,idle
132.276,3.10,0.035,0.045,idle
132.296,3.11,0.035,0.046,idle
132.316,3.12,0.035,0.048,idle
132.336,3.13,0.034,0.045,idle
132.356,3.12,0.034,0.047,idle
132.376,3.12,0.034,0.045,idle
132.396,3.13,0.034,0.048,idle
132.416,3.17,0.034,0.046,idle
132.436,3.19,0.034,0.050,idle
132.456,3.19,0.033,0.047,idle
132.476,3.18,0.035,0.051,idle
132.496,3.13,0.034,0.049,idle
132.516,3.08,0.035,0.049,idle
132.536,3.12,0.034,0.046,idle
132.556,3.08,0.034,0.048,idle
132.576,3.10,0.034,0.046,idle
132.596,3.14,0.034,0.047,idle
132.616,3.14,0.034,0.048,idle
132.636,3.15,0.035,0.048,idle
132.656,3.13,0.035,0.050,idle
132.676,3.10,0.035,0.048,idle
132.696,3.11,0.034,0.046,idle
132.716,3.11,0.035,0.046,idle
132.736,3.07,0.035,0.049,idle
132.756,3.07,0.034,0.048,idle
132.776,3.08,0.035,0.049,idle
132.796,3.07,0.034,0.049,idle
132.816,3.05,0.034,0.047,idle
132.836,3.05,0.034,0.049,idle
132.856,3.05,0.035,0.048,idle
132.876,3.04,0.034,0.048,idle
132.896,3.02,0.035,0.047,idle
132.916,3.03,0.034,0.045,idle
132.936,3.03,0.034,0.047,idle
132.956,3.05,0.034,0.045,idle
132.976,3.07,0.034,0.047,idle
132.996,3.11,0.034,0.049,idle
133.016,3.12,0.034,0.046,idle
133.036,3.13,0.035,0.046,idle
133.056,3.12,0.035,0.050,idle
133.076,3.14,0.035,0.049,idle
133.096,3.14,0.035,0.048,idle
133.116,3.15,0.035,0.048,idle
133.136,3.13,0.034,0.046,idle
133.156,3.12,0.035,0.046,idle
133.176,3.14,0.034,0.048,idle
133.196,3.16,0.035,0.049,idle
133.216,3.17,0.035,0.047,idle
133.236,3.19,0.034,0.045,idle
133.256,3.20,0.034,0.046,idle
133.276,3.20,0.034,0.047,idle
133.296,3.20,0.034,0.050,idle
133.316,3.21,0.034,0.048,idle
133.336,3.19,0.034,0.045,idle
133.356,3.20,0.035,0.048,idle
133.376,3.19,0.035,0.049,idle
133.396,3.19,0.035,0.049,idle
133.416,3.17,0.034,0.048,idle
133.436,3.18,0.035,0.048,idle
133.456,3.18,0.035,0.047,idle
133.476,3.18,0.035,0.047,idle
133.496,3.21,0.034,0.046,idle
133.516,3.25,0.035,0.048,idle
133.536,3.19,0.034,0.048,idle
133.556,3.20,0.035,0.048,idle
133.576,3.25,0.034,0.046,idle
133.596,3.25,0.034,0.047,idle
133.616,3.24,0.034,0.048,idle
133.636,3.24,0.034,0.049,idle
133.656,3.23,0.035,0.047,idle
133.676,3.24,0.035,0.047,idle
133.696,3.26,0.034,0.048,idle
133.716,3.26,0.035,0.047,idle
133.736,3.25,0.034,0.047,idle
133.756,3.24,0.034,0.043,idle
133.776,3.25,0.034,0.049,idle
133.796,3.27,0.035,0.047,idle
133.816,3.25,0.035,0.047,idle
133.836,3.23,0.035,0.047,idle
133.856,3.24,0.035,0.047,idle
133.876,3.27,0.035,0.048,idle
133.896,3.29,0.035,0.049,idle
133.916,3.26,0.036,0.046,idle
133.936,3.27,0.035,0.047,idle
133.956,3.31,0.035,0.047,idle
133.976,3.30,0.035,0.048,idle
133.996,3.28,0.035,0.048,idle
134.016,3.28,0.034,0.049,idle
134.036,3.27,0.035,0.053,idle
134.056,3.25,0.035,0.049,idle
134.076,3.23,0.034,0.050,idle
134.096,3.23,0.034,0.048,idle
134.116,3.24,0.034,0.047,idle
134.136,3.25,0.035,0.048,idle
134.156,3.27,0.034,0.047,idle
134.176,3.26,0.035,0.047,idle
134.196,3.25,0.034,0.047,idle
134.216,3.28,0.034,0.047,idle
134.236,3.34,0.035,0.050,idle
134.256,3.24,0.035,0.049,idle
134.276,3.17,0.035,0.046,idle
134.296,3.14,0.034,0.048,idle
134.316,3.12,0.034,0.049,idle
134.336,3.22,0.035,0.049,idle
134.356,3.18,0.034,0.046,idle
134.376,3.09,0.035,0.049,idle
134.396,3.15,0.035,0.050,idle
134.416,3.18,0.034,0.048,idle
134.436,3.15,0.035,0.047,idle
134.456,3.18,0.034,0.046,idle
134.476,3.14,0.034,0.050,idle
134.496,3.12,0.034,0.047,idle
134.516,3.11,0.035,0.048,idle
134.536,3.13,0.035,0.047,idle
134.556,3.14,0.035,0.048,idle
134.576,3.09,0.035,0.049,idle
134.596,3.06,0.035,0.048,idle
134.616,3.09,0.035,0.049,idle
134.636,3.07,0.035,0.047,idle
134.656,3.08,0.035,0.048,idle
134.676,3.09,0.035,0.047,idle
134.696,3.08,0.035,0.047,idle
134.716,3.08,0.035,0.048,idle
134.736,3.12,0.034,0.053,idle
134.756,3.14,0.034,0.056,idle
134.776,3.12,0.035,0.052,idle
134.796,3.12,0.034,0.053,idle
134.816,3.16,0.034,0.051,idle
134.836,3.20,0.034,0.049,idle
134.856,3.17,0.034,0.059,idle
134.876,3.17,0.035,0.049,idle
134.896,3.16,0.035,0.049,idle
134.916,3.17,0.034,0.048,idle
134.936,3.16,0.034,0.047,idle
134.956,3.13,0.034,0.049,idle
134.976,3.12,0.034,0.047,idle
134.996,3.12,0.034,0.046,idle
135.015,3.13,0.034,0.049,idle
135.035,3.12,0.035,0.050,idle
135.055,3.13,0.035,0.049,idle
135.075,3.16,0.036,0.050,idle
135.095,3.16,0.035,0.047,idle
135.115,3.15,0.035,0.047,idle
135.135,3.17,0.035,0.050,idle
135.155,3.15,0.035,0.048,idle
135.175,3.16,0.034,0.047,idle
135.195,3.17,0.034,0.048,idle
135.215,3.13,0.035,0.046,idle
135.235,3.05,0.035,0.049,idle
135.255,3.15,0.034,0.049,idle
135.275,3.23,0.034,0.049,idle
135.295,3.26,0.034,0.048,idle
135.315,3.29,0.034,0.046,idle
135.335,3.20,0.034,0.047,idle
135.355,3.25,0.034,0.048,idle
135.375,3.33,0.034,0.046,idle
135.395,3.26,0.034,0.047,idle
135.415,3.24,0.034,0.049,idle
135.435,3.23,0.035,0.047,idle
135.455,3.19,0.035,0.047,idle
135.475,3.23,0.035,0.050,idle
135.495,3.21,0.035,0.047,idle
135.515,3.19,0.035,0.049,idle
135.535,3.22,0.035,0.047,idle
135.555,3.19,0.035,0.046,idle
135.575,3.19,0.035,0.049,idle
135.595,3.22,0.034,0.049,idle
135.615,3.21,0.034,0.048,idle
135.635,3.21,0.034,0.048,idle
135.655,3.20,0.035,0.048,idle
135.675,3.20,0.035,0.048,idle
135.695,3.20,0.035,0.047,idle
135.715,3.20,0.034,0.048,idle
135.735,3.18,0.034,0.045,idle
135.755,3.21,0.034,0.047,idle
135.775,3.22,0.034,0.048,idle
135.795,3.20,0.035,0.047,idle
135.815,3.20,0.035,0.048,idle
135.835,3.18,0.034,0.048,idle
135.855,3.20,0.035,0.047,idle
135.875,3.19,0.035,0.048,idle
135.895,3.19,0.034,0.048,idle
135.915,3.19,0.035,0.048,idle
135.935,3.20,0.035,0.051,idle
135.955,3.22,0.034,0.048,idle
135.975,3.21,0.034,0.047,idle
135.995,3.22,0.035,0.047,idle
136.015,3.21,0.034,0.048,idle
136.035,3.20,0.034,0.048,idle
136.055,3.19,0.034,0.047,idle
136.075,3.16,0.035,0.047,idle
136.095,3.15,0.034,0.047,idle
136.115,3.14,0.034,0.047,idle
136.135,3.09,0.034,0.048,idle
136.155,3.10,0.035,0.048,idle
136.175,3.10,0.034,0.047,idle
136.195,3.11,0.034,0.047,idle
136.215,3.10,0.034,0.049,idle
136.235,3.09,0.035,0.046,idle
136.255,3.08,0.035,0.049,idle
136.275,3.08,0.034,0.048,idle
136.295,3.07,0.035,0.048,idle
136.315,3.06,0.034,0.046,idle
136.335,3.06,0.034,0.047,idle
136.355,3.03,0.035,0.048,idle
136.375,3.04,0.035,0.049,idle
136.395,3.03,0.034,0.047,idle
136.415,3.03,0.034,0.048,idle
136.435,3.04,0.034,0.048,idle
136.455,3.06,0.034,0.047,idle
136.475,3.05,0.034,0.050,idle
136.495,3.06,0.034,0.047,idle
136.515,3.06,0.034,0.047,idle
136.535,3.06,0.035,0.047,idle
136.555,3.07,0.034,0.046,idle
136.575,3.08,0.034,0.050,idle
136.595,3.07,0.035,0.048,idle
136.615,3.07,0.034,0.047,idle
136.635,3.09,0.035,0.045,idle
136.655,3.10,0.035,0.048,idle
136.675,3.08,0.035,0.048,idle
136.695,3.10,0.035,0.048,idle
136.715,3.11,0.034,0.046,idle
136.735,3.14,0.034,0.049,idle
136.755,3.11,0.034,0.047,idle
136.775,3.14,0.034,0.047,idle
136.795,3.16,0.035,0.047,idle
136.815,3.15,0.035,0.047,idle
136.835,3.13,0.034,0.048,idle
136.855,3.07,0.034,0.047,idle
136.875,3.11,0.034,0.048,idle
136.895,3.20,0.034,0.050,idle
136.915,3.21,0.034,0.046,idle
136.935,3.21,0.034,0.048,idle
136.955,3.16,0.034,0.049,idle
136.975,3.14,0.034,0.047,idle
136.995,3.15,0.034,0.047,idle
137.015,3.16,0.035,0.048,idle
137.035,3.17,0.035,0.045,idle
137.055,3.20,0.035,0.048,idle
137.075,3.21,0.035,0.045,idle
137.095,3.18,0.035,0.047,idle
137.115,3.18,0.035,0.046,idle
137.135,3.22,0.035,0.046,idle
137.155,3.21,0.035,0.046,idle
137.175,3.19,0.035,0.050,idle
137.195,3.19,0.035,0.046,idle
137.215,3.21,0.035,0.047,idle
137.235,3.24,0.035,0.047,idle
137.255,3.25,0.034,0.048,idle
137.275,3.25,0.035,0.048,idle
137.295,3.24,0.034,0.047,idle
137.315,3.25,0.034,0.048,idle
137.335,3.27,0.034,0.051,idle
137.355,3.29,0.035,0.047,idle
137.375,3.27,0.035,0.047,idle
137.395,3.28,0.035,0.048,idle
137.415,3.28,0.034,0.053,idle
137.435,3.28,0.034,0.046,idle
137.455,3.29,0.035,0.050,idle
137.475,3.28,0.034,0.048,idle
137.495,3.27,0.035,0.046,idle
137.515,3.27,0.035,0.047,idle
137.535,3.25,0.034,0.047,idle
137.555,3.26,0.035,0.045,idle
137.575,3.25,0.034,0.049,idle
137.595,3.26,0.034,0.049,idle
137.615,3.23,0.035,0.048,idle
137.635,3.24,0.035,0.048,idle
137.655,3.23,0.034,0.048,idle
137.675,3.25,0.035,0.047,idle
137.695,3.25,0.035,0.048,idle
137.715,3.24,0.034,0.047,idle
137.735,3.21,0.034,0.046,idle
137.755,3.21,0.035,0.046,idle
137.775,3.19,0.034,0.047,idle
137.795,3.17,0.035,0.045,idle
137.815,3.19,0.034,0.044,idle
137.835,3.21,0.035,0.046,idle
137.855,3.26,0.035,0.047,idle
137.875,3.23,0.035,0.049,idle
137.895,3.16,0.035,0.045,idle
137.915,3.15,0.035,0.048,idle
137.935,3.17,0.035,0.048,idle
137.955,3.19,0.034,0.048,idle
137.975,3.23,0.034,0.047,idle
137.995,3.22,0.034,0.049,idle
138.015,3.21,0.033,0.049,idle
138.035,3.20,0.034,0.048,idle
138.055,3.18,0.034,0.046,idle
138.075,3.18,0.034,0.050,idle
138.095,3.20,0.033,0.046,idle
138.115,3.20,0.034,0.049,idle
138.135,3.20,0.034,0.047,idle
138.155,3.22,0.033,0.045,idle
138.175,3.21,0.034,0.050,idle
138.195,3.22,0.035,0.048,idle
138.215,3.21,0.034,0.046,idle
138.235,3.17,0.035,0.047,idle
138.255,3.18,0.035,0.048,idle
138.275,3.16,0.035,0.048,idle
138.295,3.16,0.035,0.046,idle
138.315,3.15,0.034,0.045,idle
138.335,3.14,0.035,0.049,idle
138.355,3.12,0.035,0.049,idle
138.375,3.14,0.035,0.046,idle
138.395,3.14,0.034,0.046,idle
138.415,3.14,0.035,0.046,idle
138.435,3.17,0.035,0.046,idle
138.455,3.16,0.034,0.045,idle
138.475,3.19,0.034,0.047,idle
138.495,3.19,0.035,0.049,idle
138.515,3.19,0.034,0.047,idle
138.535,3.22,0.034,0.048,idle
138.555,3.19,0.035,0.051,idle
138.575,3.22,0.034,0.048,idle
138.595,3.23,0.034,0.051,idle
138.615,3.26,0.034,0.046,idle
138.635,3.23,0.034,0.047,idle
138.655,3.24,0.035,0.047,idle
138.675,3.23,0.035,0.049,idle
138.695,3.23,0.035,0.048,idle
138.715,3.22,0.034,0.049,idle
138.735,3.25,0.035,0.049,idle
138.755,3.25,0.034,0.047,idle
138.775,3.25,0.034,0.049,idle
138.795,3.26,0.035,0.047,idle
138.815,3.26,0.034,0.050,idle
138.835,3.27,0.034,0.046,idle
138.855,3.25,0.034,0.049,idle
138.875,3.24,0.034,0.048,idle
138.895,3.22,0.034,0.048,idle
138.915,3.23,0.035,0.047,idle
138.935,3.20,0.034,0.048,idle
138.955,3.21,0.034,0.048,idle
138.975,3.21,0.035,0.049,idle
138.995,3.19,0.035,0.049,idle
139.015,3.21,0.035,0.049,idle
139.035,3.20,0.035,0.049,idle
139.055,3.19,0.035,0.049,idle
139.075,3.21,0.036,0.047,idle
139.095,3.24,0.035,0.049,idle
139.115,3.24,0.034,0.049,idle
139.135,3.21,0.035,0.051,idle
139.155,3.20,0.036,0.045,idle
139.175,3.13,0.035,0.049,idle
139.195,3.09,0.035,0.049,idle
139.215,3.15,0.035,0.048,idle
139.235,3.15,0.034,0.047,idle
139.255,3.11,0.034,0.049,idle
139.275,3.14,0.035,0.052,idle
139.295,3.18,0.035,0.050,idle
139.315,3.21,0.034,0.048,idle
139.335,3.20,0.035,0.047,idle
139.355,3.21,0.034,0.049,idle
139.375,3.19,0.035,0.047,idle
139.395,3.21,0.035,0.049,idle
139.415,3.21,0.035,0.049,idle
139.435,3.19,0.034,0.050,idle
139.455,3.18,0.035,0.046,idle
139.475,3.17,0.034,0.048,idle
139.495,3.19,0.035,0.047,idle
139.515,3.21,0.034,0.050,idle
139.535,3.19,0.035,0.048,idle
139.555,3.19,0.034,0.049,idle
139.575,3.19,0.034,0.049,idle
139.595,3.20,0.034,0.049,idle
139.615,3.15,0.034,0.048,idle
139.635,3.18,0.034,0.048,idle
139.655,3.17,0.034,0.055,idle
139.675,3.14,0.035,0.050,idle
139.695,3.15,0.035,0.047,idle
139.715,3.17,0.034,0.049,idle
139.735,3.15,0.034,0.052,idle
139.755,3.16,0.035,0.049,idle
139.775,3.14,0.035,0.048,idle
139.795,3.04,0.034,0.048,idle
139.815,3.02,0.034,0.048,idle
139.835,3.17,0.035,0.048,idle
139.855,3.26,0.034,0.049,idle
139.875,3.31,0.034,0.048,idle
139.895,3.31,0.035,0.048,idle
139.915,3.24,0.034,0.049,idle
139.935,3.37,0.035,0.048,idle
139.955,3.37,0.035,0.052,idle
139.975,3.31,0.035,0.049,idle
139.995,3.34,0.035,0.046,idle
140.015,3.32,0.035,0.047,idle
140.035,3.30,0.034,0.047,idle
140.055,3.35,0.035,0.049,idle
140.075,3.29,0.035,0.048,idle
140.095,3.28,0.034,0.052,idle
140.115,3.31,0.035,0.048,idle
140.135,3.31,0.035,0.048,idle
140.155,3.31,0.034,0.048,idle
140.175,3.38,0.034,0.046,idle
140.195,3.39,0.034,0.048,idle
140.215,3.32,0.034,0.049,idle
140.235,3.35,0.035,0.048,idle
140.255,3.36,0.034,0.052,idle
140.275,3.37,0.034,0.058,idle
140.295,3.33,0.035,0.061,idle
140.315,3.28,0.036,0.055,idle
140.335,3.28,0.035,0.049,idle
140.355,3.29,0.034,0.047,idle
140.375,3.30,0.034,0.047,idle
140.395,3.29,0.034,0.062,idle
140.415,3.30,0.035,0.053,idle
140.435,3.30,0.035,0.047,idle
140.455,3.29,0.034,0.054,idle
140.475,3.27,0.034,0.049,idle
140.495,3.24,0.035,0.048,idle
140.515,3.21,0.034,0.050,idle
140.535,3.20,0.034,0.050,idle
140.555,3.20,0.035,0.050,idle
140.575,3.18,0.034,0.048,idle
140.595,3.14,0.034,0.046,idle
140.615,3.18,0.034,0.048,idle
140.635,3.16,0.034,0.049,idle
140.655,3.17,0.034,0.046,idle
140.675,3.21,0.034,0.051,idle
140.695,3.20,0.034,0.047,idle
140.715,3.17,0.034,0.050,idle
140.735,3.16,0.034,0.048,idle
140.755,3.14,0.034,0.047,idle
140.775,3.16,0.034,0.049,idle
140.795,3.23,0.034,0.048,idle
140.815,3.24,0.034,0.049,idle
140.835,3.05,0.034,0.047,idle
140.855,2.97,0.034,0.047,idle
140.875,2.89,0.034,0.048,idle
140.895,2.90,0.033,0.049,idle
140.915,2.96,0.034,0.046,idle
140.935,2.86,0.034,0.047,idle
140.955,2.82,0.034,0.049,idle
140.975,2.90,0.034,0.048,idle
140.995,2.85,0.034,0.049,idle
141.015,2.88,0.034,0.048,idle
141.035,2.89,0.034,0.049,idle
141.055,2.86,0.034,0.050,idle
141.075,2.90,0.034,0.047,idle
141.095,2.90,0.034,0.048,idle
141.115,2.89,0.034,0.047,idle
141.135,2.90,0.034,0.045,idle
141.155,2.92,0.034,0.045,idle
141.175,2.92,0.035,0.048,idle
141.195,2.93,0.034,0.045,idle
141.215,2.93,0.033,0.047,idle
141.235,2.93,0.033,0.048,idle
141.255,2.96,0.034,0.047,idle
141.275,2.93,0.034,0.051,idle
141.295,2.94,0.033,0.046,idle
141.315,2.97,0.034,0.049,idle
141.335,2.95,0.033,0.049,idle
141.355,2.95,0.034,0.050,idle
141.375,2.94,0.034,0.049,idle
141.395,2.93,0.034,0.048,idle
141.415,2.94,0.034,0.046,idle
141.435,2.94,0.034,0.049,idle
141.455,2.94,0.034,0.046,idle
141.475,2.97,0.033,0.050,idle
141.495,2.99,0.034,0.048,idle
141.515,2.99,0.034,0.050,idle
141.535,3.02,0.034,0.047,idle
141.555,3.03,0.034,0.046,idle
141.575,3.08,0.034,0.049,idle
141.595,3.10,0.034,0.048,idle
141.615,3.08,0.034,0.048,idle
141.635,3.08,0.035,0.046,idle
141.655,3.09,0.035,0.047,idle
141.675,3.07,0.034,0.048,idle
141.695,3.09,0.035,0.049,idle
141.715,3.10,0.035,0.050,idle
141.735,3.12,0.034,0.049,idle
141.755,3.14,0.034,0.048,idle
141.775,3.13,0.034,0.049,idle
141.795,3.14,0.034,0.048,idle
141.815,3.14,0.034,0.047,idle
141.835,3.17,0.035,0.047,idle
141.855,3.19,0.035,0.047,idle
141.875,3.23,0.034,0.050,idle
141.895,3.23,0.035,0.045,idle
141.915,3.22,0.035,0.049,idle
141.935,3.21,0.035,0.050,idle
141.955,3.24,0.035,0.046,idle
141.975,3.24,0.035,0.049,idle
141.995,3.25,0.034,0.046,idle
142.015,3.25,0.034,0.046,idle
142.035,3.24,0.035,0.049,idle
142.055,3.24,0.035,0.048,idle
142.075,3.24,0.034,0.047,idle
142.095,3.27,0.034,0.048,idle
142.115,3.24,0.034,0.047,idle
142.135,3.23,0.035,0.047,idle
142.155,3.20,0.034,0.048,idle
142.175,3.21,0.034,0.048,idle
142.195,3.18,0.035,0.048,idle
142.215,3.19,0.034,0.047,idle
142.235,3.13,0.034,0.047,idle
142.255,3.06,0.034,0.048,idle
142.275,3.11,0.034,0.048,idle
142.295,3.11,0.034,0.047,idle
142.315,3.09,0.034,0.047,idle
142.335,3.11,0.034,0.051,idle
142.355,3.04,0.034,0.046,idle
142.375,3.07,0.034,0.047,idle
142.395,3.10,0.034,0.046,idle
142.415,3.07,0.034,0.049,idle
142.435,3.09,0.034,0.044,idle
142.455,3.13,0.034,0.050,idle
142.475,3.12,0.034,0.049,idle
142.495,3.09,0.034,0.046,idle
142.515,3.12,0.034,0.049,idle
142.535,3.12,0.034,0.048,idle
142.555,3.12,0.034,0.047,idle
142.575,3.09,0.034,0.047,idle
142.595,3.07,0.034,0.050,idle
142.615,3.08,0.034,0.047,idle
142.635,3.07,0.034,0.047,idle
142.655,3.07,0.035,0.051,idle
142.675,3.07,0.034,0.053,idle
142.695,3.07,0.034,0.051,idle
142.715,3.07,0.034,0.048,idle
142.735,3.08,0.034,0.051,idle
142.755,3.06,0.035,0.046,idle
142.775,3.05,0.035,0.050,idle
142.795,3.06,0.034,0.051,idle
142.815,3.07,0.034,0.049,idle
142.835,3.07,0.035,0.053,idle
142.855,3.06,0.035,0.050,idle
142.875,3.07,0.034,0.045,idle
142.895,3.07,0.035,0.050,idle
142.915,3.07,0.035,0.048,idle
142.935,3.09,0.035,0.047,idle
142.955,3.09,0.034,0.048,idle
142.975,3.05,0.034,0.049,idle
142.995,3.07,0.035,0.047,idle
143.015,3.04,0.035,0.048,idle
143.035,3.07,0.034,0.050,idle
143.055,3.06,0.035,0.047,idle
143.075,3.04,0.034,0.049,idle
143.095,3.00,0.034,0.048,idle
143.115,3.03,0.034,0.048,idle
143.135,3.05,0.035,0.048,idle
143.155,3.08,0.034,0.051,idle
143.175,3.06,0.035,0.047,idle
143.195,3.10,0.035,0.049,idle
143.215,3.10,0.035,0.048,idle
143.235,3.17,0.035,0.047,idle
143.255,3.24,0.034,0.049,idle
143.275,3.22,0.034,0.048,idle
143.295,3.22,0.034,0.048,idle
143.315,3.21,0.035,0.050,idle
143.335,3.22,0.034,0.049,idle
143.355,3.31,0.035,0.048,idle
143.375,3.29,0.035,0.047,idle
143.395,3.29,0.034,0.048,idle
143.415,3.29,0.035,0.049,idle
143.435,3.25,0.034,0.047,idle
143.455,3.22,0.034,0.052,idle
143.475,3.23,0.034,0.049,idle
143.495,3.25,0.034,0.048,idle
143.515,3.28,0.035,0.048,idle
143.535,3.26,0.035,0.050,idle
143.555,3.22,0.034,0.051,idle
143.575,3.23,0.034,0.049,idle
143.595,3.25,0.034,0.048,idle
143.615,3.26,0.034,0.048,idle
143.635,3.27,0.035,0.048,idle
143.655,3.27,0.035,0.049,idle
143.675,3.28,0.035,0.048,idle
143.695,3.24,0.034,0.047,idle
143.715,3.22,0.034,0.046,idle
143.735,3.24,0.035,0.047,idle
143.755,3.27,0.034,0.047,idle
143.775,3.25,0.034,0.044,idle
143.795,3.25,0.035,0.047,idle
143.815,3.28,0.034,0.049,idle
143.835,3.28,0.034,0.046,idle
143.855,3.27,0.034,0.049,idle
143.875,3.25,0.035,0.051,idle
143.895,3.27,0.034,0.052,idle
143.915,3.29,0.035,0.050,idle
143.935,3.24,0.035,0.048,idle
143.955,3.24,0.034,0.048,idle
143.975,3.25,0.034,0.051,idle
143.995,3.27,0.035,0.046,idle
144.015,3.24,0.035,0.047,idle
144.035,3.21,0.035,0.051,idle
144.055,3.21,0.035,0.048,idle
144.075,3.21,0.034,0.048,idle
144.095,3.20,0.035,0.050,idle
144.115,3.19,0.034,0.049,idle
144.135,3.19,0.034,0.048,idle
144.155,3.17,0.034,0.049,idle
144.175,3.18,0.035,0.052,idle
144.195,3.19,0.034,0.055,idle
144.215,3.20,0.034,0.046,idle
144.235,3.17,0.035,0.050,idle
144.255,3.14,0.035,0.054,idle
144.275,3.13,0.034,0.054,idle
144.295,3.10,0.034,0.049,idle
144.315,3.14,0.035,0.050,idle
144.335,3.11,0.034,0.055,idle
144.355,3.09,0.034,0.053,idle
144.375,3.10,0.034,0.048,idle
144.395,3.08,0.034,0.049,idle
144.415,3.10,0.034,0.049,idle
144.435,3.11,0.034,0.049,idle
144.455,3.09,0.034,0.049,idle
144.475,3.08,0.034,0.051,idle
144.495,3.09,0.034,0.052,idle
144.515,3.02,0.034,0.049,idle
144.535,3.06,0.034,0.051,idle
144.555,3.12,0.034,0.052,idle
144.575,3.08,0.034,0.051,idle
144.595,3.07,0.034,0.046,idle
144.615,3.03,0.034,0.050,idle
144.635,3.03,0.035,0.051,idle
144.655,3.02,0.035,0.049,idle
144.675,4.88,0.035,0.050,idle
144.695,5.22,0.035,0.048,idle
144.715,4.61,0.035,0.049,idle
144.735,4.58,0.035,0.052,idle
144.755,25.76,0.035,0.050,idle
144.775,22.91,0.034,0.051,idle
144.795,22.92,0.034,0.049,idle
144.815,31.78,0.035,0.053,idle
144.835,31.78,0.035,0.048,idle
144.855,33.62,0.034,0.048,idle
144.875,37.16,0.034,0.050,idle
144.895,40.54,0.034,0.049,idle
144.915,40.52,0.035,0.051,idle
144.935,40.57,0.034,0.051,idle
144.955,40.61,0.034,0.048,idle
144.975,40.62,0.034,0.049,idle
144.995,40.62,0.034,0.049,idle
145.015,40.66,0.034,0.050,idle
145.035,40.70,0.034,0.049,idle
145.055,40.73,0.034,0.050,idle
145.075,40.77,0.034,0.049,idle
145.095,40.80,0.034,0.047,idle
145.115,40.83,0.034,0.047,idle
145.135,40.85,0.035,0.050,idle
145.155,40.86,0.037,0.633,idle
145.175,40.85,0.043,0.388,idle
145.195,40.87,0.051,0.490,idle
145.215,40.88,0.058,0.048,idle
145.235,40.93,0.063,6.169,idle
145.255,40.96,0.066,4.594,idle
145.275,40.98,0.069,0.049,idle
145.295,41.02,0.072,3.521,idle
145.315,41.01,0.073,0.049,idle
145.335,41.02,0.076,1.500,idle
145.355,41.07,0.077,2.065,idle
145.375,41.12,0.081,1.767,idle
145.395,41.11,0.081,0.074,idle
145.415,41.07,0.082,0.050,idle
145.435,41.09,0.085,0.048,idle
145.455,41.11,0.088,0.048,idle
145.475,41.15,0.088,0.047,idle
145.495,41.17,0.087,0.047,idle
145.515,41.15,0.092,0.046,idle
145.535,41.17,0.093,0.046,idle
145.555,41.17,0.092,0.047,idle
145.575,41.18,0.097,0.045,idle
145.595,41.22,0.094,0.046,idle
145.615,41.24,0.098,0.046,idle
145.635,41.25,0.099,0.047,idle
145.655,41.29,0.098,0.048,idle
145.675,39.42,0.101,0.047,idle
145.695,39.11,0.099,0.047,idle
145.715,39.74,0.103,0.045,idle
145.735,39.75,0.102,0.047,idle
145.755,18.56,0.103,0.047,idle
145.775,21.45,0.101,0.047,idle
145.795,21.46,0.089,0.047,idle
145.815,12.58,0.093,0.047,idle
145.835,12.59,0.092,0.048,idle
145.855,10.77,0.093,0.045,idle
145.875,10.41,0.093,0.045,idle
145.895,6.87,0.089,0.051,idle
145.915,6.88,0.094,0.047,idle
145.935,6.88,0.093,0.049,idle
145.955,6.86,0.090,0.045,idle
145.975,6.86,0.094,0.043,idle
145.995,6.88,0.090,0.050,idle
146.015,6.91,0.093,0.048,idle
146.035,6.90,0.094,0.045,idle
146.055,6.90,0.090,0.050,idle
146.075,6.90,0.093,0.045,idle
146.095,6.91,0.092,0.048,idle
146.115,6.90,0.090,0.048,idle
146.135,6.89,0.093,0.046,idle
146.155,6.90,0.090,0.048,idle
146.175,6.90,0.092,0.048,idle
146.195,6.88,0.093,0.046,idle
146.215,6.88,0.089,0.047,idle
146.235,6.87,0.093,0.048,idle
146.255,6.87,0.092,0.047,idle
146.275,6.85,0.090,0.047,idle
146.295,6.85,0.093,0.047,idle
146.315,6.85,0.090,0.047,idle
146.335,6.86,0.092,0.048,idle
146.355,6.84,0.092,1.019,idle
146.375,6.80,0.089,0.215,idle
146.395,6.83,0.092,0.051,idle
146.415,6.86,0.091,0.046,idle
146.435,6.87,0.090,0.046,idle
146.455,6.88,0.093,0.048,idle
146.475,6.86,0.091,0.047,idle
146.495,6.85,0.091,0.046,idle
146.515,6.91,0.092,0.046,idle
146.535,6.89,0.089,0.046,idle
146.555,6.88,0.093,0.046,idle
146.575,6.89,0.090,0.048,idle
146.595,6.87,0.091,0.048,idle
