time,rev1.phi,rev1.w,rev2.phi,rev2.w,rev3.phi
1.51,-0.0006861421538662592,0.6205338249559962,0.5901770398703158,11.212652767361153,-1.4010720232756067e-08
1.52,-0.013811535049903453,-3.247677212445912,0.6988427570215618,9.619372993364427,5.292621075275406e-06
1.53,-0.06565180996568025,-7.116666197113107,0.7346203645965478,-6.3170798681627724,7.443615532741416e-06
1.54,-0.15589295315745547,-10.910282280190343,0.4835656835124266,-47.228281520127204,3.331701813499771e-06
1.55,-0.28356089784689303,-14.628918101699915,-0.1551935849584646,-67.97058512492761,-1.0384524556716146e-06
1.56,-0.4484211749614701,-18.28490829185761,-0.47271511929067206,22.49151547648306,-4.244967215840946e-06
1.57,-0.6475709587603247,-21.51518354289028,0.20519546327372254,76.74262041919997,1.4437035162910184e-06
1.58,-0.8775093119608657,-24.302916915134965,0.22638647279010207,-79.93426162164312,1.5271098130372376e-06
1.59,-1.131660743061485,-26.418632397318227,-0.3967486073139608,18.967146381412082,-3.4359816151402603e-06
1.6,-1.4019957033101094,-27.557025510382292,0.3494474302307251,45.83964709577249,2.8477244431690433e-06
1.61,-1.6788239295090883,-27.63045272637417,-0.17997597872328952,-88.9072609973373,-1.2455081471093149e-06
1.62,-1.9516249929698266,-26.685625403494658,-0.07056650770790027,96.45895811196151,-4.323116514232798e-07
1.6300000000000001,-2.210212996869563,-24.854895152502564,0.34010952957345103,-52.695736463135056,2.9227755422564267e-06
1.6400000000000001,-2.445822525628267,-22.225428817846367,-0.4098394810441264,-35.091626233952745,-3.689099600379198e-06
1.6500000000000001,-2.6522849360709295,-18.968903253169707,-0.028309694290753175,82.48265071238885,-2.6704631530780694e-08
1.6600000000000001,-2.824847250617748,-15.503630447111561,0.5254670251963864,9.94687687978092,4.938346906868596e-06
1.67,-2.9610953956731825,-11.712800846686383,0.21891525805882905,-57.792155650226086,1.411409946312419e-06
1.68,-3.059136503143512,-7.90564810685888,-0.3781182115139545,-54.12490932449114,-2.098990325617913e-06
1.69,-3.1192008817192503,-4.09922625612626,-0.8257756493671081,-37.097912683492744,-3.3987624734013895e-06
1.7,-3.1409349383535567,-0.2380170117208546,-1.1673786879337305,-32.99723487891758,-4.980225205922079e-07
1.71,-3.123753290307375,3.6850108434776905,-1.4886717240353944,-29.391377976819655,-1.124730840969254e-05
1.72,-3.067112966188629,7.638469466968205,-1.6415004134536861,12.662306038902395,-0.09874906522850035
1.73,-2.971548523955793,11.412469798190498,-1.4215451217037296,13.86994382614557,0.20649580209401447
1.74,-2.8403774443943273,14.82297550897172,-0.001534333483126328,252.74855508410536,-0.19403371559672886
1.75,-2.6725568440665017,18.74718140992255,1.2038293400027005,59.71095996751004,-0.2533592101920503
1.76,-2.4701103143349536,21.59755649416691,-0.03183703885384286,-376.219726530332,0.1571872235964662
1.77,-2.23777777186955,24.63190444312551,-0.9733410334486151,35.205509564166405,0.22144846445624303
1.78,-1.9828596173052364,26.585397219497416,0.8054436426140701,-240.84862060744086,0.09947292548115524
1.79,-1.7119385099569209,27.364308001649086,-0.35940464330963895,-193.35091977309588,0.2099957962025391
1.8,-1.4352413342541963,27.40025241491982,-0.432039765584105,47.50425092287785,0.1763689041084126
1.81,-1.1642125570711521,26.64674467817042,0.7913159538690884,-63.81852403689092,0.2521086719601035
1.82,-0.908884429391503,24.654675965159857,-0.7840369235975752,-24.969843448550364,-0.229656555581066
